iter	RMSE
1513	0.7768524879
1514	0.7768497364
1515	0.7768378423
1516	0.7768378175
1517	0.7768301445
1518	0.7768225396
1519	0.7768148711
1520	0.7768123768
1521	0.7767994691
1522	0.7767937831
1523	0.7767821474
1524	0.7767821224
1525	0.7767739209
1526	0.7767656663
1527	0.7767601697
1528	0.7767537222
1529	0.7767536972
1530	0.7767394524
1531	0.7767355419
1532	0.776726578
1533	0.7767193828
1534	0.77670804
1535	0.7766948016
1536	0.7766906864
1537	0.776681545
1538	0.7766730981
1539	0.7766598529
1540	0.776653448
1541	0.7766438146
1542	0.7766414665
1543	0.7766299115
1544	0.7766289041
1545	0.7766225476
1546	0.7766178947
1547	0.7766104471
1548	0.77660303
1549	0.7765967745
1550	0.7765950909
1551	0.7765862362
1552	0.7765747161
1553	0.7765692115
1554	0.7765691863
1555	0.7765644636
1556	0.7765578683
1557	0.7765461164
1558	0.7765398868
1559	0.776531527
1560	0.7765258374
1561	0.7765167496
1562	0.7765100105
1563	0.7765058643
1564	0.7764999517
1565	0.7764827806
1566	0.7764725877
1567	0.7764684844
1568	0.7764595972
1569	0.7764550887
1570	0.7764456083
1571	0.7764435019
1572	0.77644108
1573	0.7764307168
1574	0.7764209935
1575	0.7764051563
1576	0.7763976148
1577	0.7763975895
1578	0.7763937223
1579	0.7763829371
1580	0.7763737848
1581	0.7763632368
1582	0.7763603943
1583	0.7763562017
1584	0.7763454043
1585	0.7763428318
1586	0.776339825
1587	0.7763398002
1588	0.7763358262
1589	0.7763276061
1590	0.7763187726
1591	0.7763128342
1592	0.7763033962
1593	0.776292421
1594	0.7762839201
1595	0.7762762787
1596	0.7762721244
1597	0.7762645337
1598	0.7762565284
1599	0.7762565036
1600	0.7762532034
1601	0.7762372547
1602	0.7762333423
1603	0.7762282183
1604	0.7762281934
1605	0.7762281687
1606	0.776224415
1607	0.7762242023
1608	0.7762217349
1609	0.7762189839
1610	0.7762128482
1611	0.7762040408
1612	0.7761976867
1613	0.7761883707
1614	0.7761732717
1615	0.7761676346
1616	0.7761676098
1617	0.7761636021
1618	0.7761550991
1619	0.7761532551
1620	0.7761430009
1621	0.7761364144
1622	0.7761284852
1623	0.7761192301
1624	0.7761153125
1625	0.7761101967
1626	0.7761021816
1627	0.7760944191
1628	0.7760862246
1629	0.7760777259
1630	0.7760703413
1631	0.7760643157
1632	0.7760621864
1633	0.7760596456
1634	0.7760537603
1635	0.7760468751
1636	0.7760386223
1637	0.7760316629
1638	0.7760160066
1639	0.7760124433
1640	0.7760045548
1641	0.7760030423
1642	0.7760030179
1643	0.775996359
1644	0.7759813922
1645	0.7759743436
1646	0.7759743193
1647	0.7759646503
1648	0.7759646261
1649	0.7759592416
1650	0.7759574499
1651	0.7759532174
1652	0.7759528045
1653	0.7759504078
1654	0.775945814
1655	0.7759388687
1656	0.775933551
1657	0.775921515
1658	0.7759214912
1659	0.7759111505
1660	0.7759053231
1661	0.7758977393
1662	0.7758881072
1663	0.775879696
1664	0.7758724882
1665	0.7758669294
1666	0.775852305
1667	0.7758459434
1668	0.7758396223
1669	0.7758333958
1670	0.7758236186
1671	0.7758195933
1672	0.7758123263
1673	0.7758049092
1674	0.7757915717
1675	0.7757915479
1676	0.7757894396
1677	0.7757796659
1678	0.7757792677
1679	0.775777536
1680	0.7757738837
1681	0.7757699495
1682	0.7757639669
1683	0.7757639431
1684	0.7757592704
1685	0.7757538278
1686	0.7757500633
1687	0.7757427152
1688	0.7757415348
1689	0.7757314311
1690	0.7757253459
1691	0.775716231
1692	0.7757103226
1693	0.7757048089
1694	0.7757042567
1695	0.7756953309
1696	0.7756864136
1697	0.77568262
1698	0.775675224
1699	0.7756709185
1700	0.7756614648
1701	0.7756460739
1702	0.7756419945
1703	0.7756328358
1704	0.7756277015
1705	0.7756250242
1706	0.775615128
1707	0.7756071119
1708	0.7755980509
1709	0.7755865
1710	0.7755791237
1711	0.7755756342
1712	0.7755756111
1713	0.775568732
1714	0.7755597449
1715	0.7755536459
1716	0.7755440844
1717	0.7755390876
1718	0.7755306579
1719	0.7755238378
1720	0.7755210545
1721	0.7755151094
1722	0.7755101378
1723	0.7755064988
1724	0.7755005812
1725	0.7754930115
1726	0.7754850274
1727	0.7754783979
1728	0.775471376
1729	0.7754647722
1730	0.7754643121
1731	0.7754547762
1732	0.7754477516
1733	0.7754424688
1734	0.775436372
1735	0.7754299954
1736	0.775429972
1737	0.7754232447
1738	0.7754219842
1739	0.7754135822
1740	0.7754057119
1741	0.7753917495
1742	0.7753747524
1743	0.7753665258
1744	0.7753628412
1745	0.7753577887
1746	0.7753490804
1747	0.7753472111
1748	0.7753401417
1749	0.775333209
1750	0.775328098
1751	0.7753244134
1752	0.7753211929
1753	0.7753169517
1754	0.7753105589
1755	0.7753038525
1756	0.7753015123
1757	0.7752996453
1758	0.7752867498
1759	0.7752818661
1760	0.775281843
1761	0.7752777126
1762	0.775265479
1763	0.7752593977
1764	0.7752535238
1765	0.7752450819
1766	0.7752332006
1767	0.7752234001
1768	0.7752212301
1769	0.775214341
1770	0.7752141334
1771	0.7752073507
1772	0.7752038637
1773	0.7752007389
1774	0.7751898526
1775	0.7751842965
1776	0.775178888
1777	0.7751616414
1778	0.7751449725
1779	0.7751411342
1780	0.7751367358
1781	0.7751367133
1782	0.7751293977
1783	0.7751232551
1784	0.7751165841
1785	0.7751089215
1786	0.775102218
1787	0.7750928501
1788	0.7750869565
1789	0.7750802647
1790	0.7750704861
1791	0.7750655965
1792	0.7750609499
1793	0.7750535976
1794	0.7750466163
1795	0.7750372489
1796	0.7750272117
1797	0.7750240647
1798	0.7750171375
1799	0.7750090437
1800	0.7750039202
1801	0.7749942701
1802	0.7749907911
1803	0.7749803976
1804	0.7749746565
1805	0.7749662313
1806	0.7749603082
1807	0.7749602862
1808	0.7749567173
1809	0.7749566954
1810	0.7749455389
1811	0.7749455171
1812	0.7749379274
1813	0.7749345324
1814	0.7749260506
1815	0.7749192308
1816	0.7749097337
1817	0.7749060953
1818	0.7748930117
1819	0.7748880747
1820	0.774881515
1821	0.7748814935
1822	0.7748736873
1823	0.7748717305
1824	0.7748686374
1825	0.7748609806
1826	0.7748551718
1827	0.7748480954
1828	0.774838532
1829	0.7748220714
1830	0.7748169182
1831	0.7748168976
1832	0.7748108658
1833	0.7748057295
1834	0.7747976964
1835	0.7747942092
1836	0.7747766201
1837	0.7747744516
1838	0.7747695486
1839	0.7747680471
1840	0.7747631091
1841	0.7747534414
1842	0.7747503722
1843	0.7747498781
1844	0.7747480792
1845	0.7747441496
1846	0.7747423728
1847	0.7747394545
1848	0.7747316774
1849	0.7747262577
1850	0.774721544
1851	0.774716342
1852	0.7747076691
1853	0.7746971785
1854	0.7746838408
1855	0.7746733812
1856	0.7746680543
1857	0.7746652329
1858	0.7746648533
1859	0.7746606871
1860	0.7746542599
1861	0.7746431487
1862	0.7746381489
1863	0.7746274207
1864	0.7746188991
1865	0.7746166489
1866	0.7746146736
1867	0.7746016811
1868	0.7745979711
1869	0.7745969973
1870	0.7745904205
1871	0.7745857377
1872	0.7745762822
1873	0.7745735845
1874	0.774570209
1875	0.7745647073
1876	0.7745563867
1877	0.7745527738
1878	0.7745510327
1879	0.7745462003
1880	0.7745433877
1881	0.7745355234
1882	0.7745283747
1883	0.7745217061
1884	0.774511557
1885	0.7745037052
1886	0.7744921173
1887	0.774491634
1888	0.774484208
1889	0.7744787502
1890	0.7744744993
1891	0.7744744786
1892	0.7744615141
1893	0.7744614934
1894	0.774459738
1895	0.7744597174
1896	0.7744532753
1897	0.7744469853
1898	0.7744405365
1899	0.7744405161
1900	0.7744398026
1901	0.7744345053
1902	0.774428477
1903	0.7744214973
1904	0.7744142835
1905	0.7743987394
1906	0.774382902
1907	0.7743755329
1908	0.7743708118
1909	0.7743642397
1910	0.774357523
1911	0.7743553205
1912	0.7743536567
1913	0.7743509941
1914	0.7743338187
1915	0.7743293065
1916	0.7743292861
1917	0.7743235695
1918	0.7743189019
1919	0.774315414
1920	0.7743027799
1921	0.7742946138
1922	0.7742822514
1923	0.7742740092
1924	0.7742672104
1925	0.7742651926
1926	0.7742610951
1927	0.7742552548
1928	0.774248431
1929	0.7742439791
1930	0.774237736
1931	0.7742241551
1932	0.7742160258
1933	0.7742073997
1934	0.7742063988
1935	0.7742025995
1936	0.7741985802
1937	0.7741927751
1938	0.7741889979
1939	0.7741782228
1940	0.7741731181
1941	0.7741677313
1942	0.7741648885
1943	0.7741564251
1944	0.7741445834
1945	0.7741405955
1946	0.7741332412
1947	0.7741245369
1948	0.7741193279
1949	0.7741136872
1950	0.7740998852
1951	0.7740892674
1952	0.7740888471
1953	0.7740759108
1954	0.7740738615
1955	0.7740704241
1956	0.7740671809
1957	0.7740608302
1958	0.7740583287
1959	0.7740510167
1960	0.7740481396
1961	0.77404098
1962	0.7740321101
1963	0.7740300685
1964	0.774024607
1965	0.7740207906
1966	0.774010094
1967	0.774000051
1968	0.7739954417
1969	0.7739855773
1970	0.7739811942
1971	0.7739755876
1972	0.7739699872
1973	0.7739699678
1974	0.7739558217
1975	0.7739534536
1976	0.7739389583
1977	0.7739315069
1978	0.7739197312
1979	0.7739015429
1980	0.7738952381
1981	0.7738922319
1982	0.7738912693
1983	0.7738822135
1984	0.7738698242
1985	0.7738632792
1986	0.7738499668
1987	0.7738375923
1988	0.7738291968
1989	0.7738265852
1990	0.7738200683
1991	0.7738126685
1992	0.773807646
1993	0.7738061311
1994	0.7738029376
1995	0.7737991025
1996	0.7737893671
1997	0.7737808652
1998	0.7737653952
1999	0.7737653762
2000	0.7737608353
2001	0.7737571455
2002	0.7737534728
2003	0.7737465852
2004	0.7737377683
2005	0.7737364126
2006	0.7737217363
2007	0.7737148409
2008	0.773708527
2009	0.7737003562
2010	0.7736988494
2011	0.7736927806
2012	0.7736793463
2013	0.7736674868
2014	0.7736528591
2015	0.7736508248
2016	0.7736374953
2017	0.7736250029
2018	0.773620638
2019	0.7736160797
2020	0.7736113232
2021	0.7736095326
2022	0.7736018525
2023	0.7735955743
2024	0.7735913249
2025	0.7735847831
2026	0.7735751932
2027	0.7735687889
2028	0.7735567717
2029	0.7735472524
2030	0.7735315144
2031	0.773525892
2032	0.7735241259
2033	0.7735175931
2034	0.7735149452
2035	0.7735081261
2036	0.7735045693
2037	0.7734998371
2038	0.7734890632
2039	0.7734775
2040	0.7734721498
2041	0.7734721307
2042	0.773464247
2043	0.7734596086
2044	0.7734542732
2045	0.7734472852
2046	0.7734325236
2047	0.7734267648
2048	0.7734225073
2049	0.7734184419
2050	0.7734102768
2051	0.7734024167
2052	0.7733960418
2053	0.7733898607
2054	0.7733820844
2055	0.7733752712
2056	0.7733633613
2057	0.7733541109
2058	0.7733527956
2059	0.7733473214
2060	0.7733411832
2061	0.7733411641
2062	0.7733390038
2063	0.7733378405
2064	0.7733304608
2065	0.7733304419
2066	0.7733304231
2067	0.7733282898
2068	0.7733172068
2069	0.7733080344
2070	0.7733018243
2071	0.7733018057
2072	0.7732962847
2073	0.7732902716
2074	0.7732864592
2075	0.7732835278
2076	0.7732825932
2077	0.7732802705
2078	0.7732680231
2079	0.773266662
2080	0.7732610163
2081	0.773253896
2082	0.7732452555
2083	0.77323793
2084	0.7732329033
2085	0.7732289727
2086	0.7732269112
2087	0.7732192023
2088	0.7732158118
2089	0.7732125199
2090	0.7732085726
2091	0.7732034682
2092	0.773202068
2093	0.7731914501
2094	0.7731878438
2095	0.7731864653
2096	0.7731739613
2097	0.7731705793
2098	0.773166065
2099	0.7731617657
2100	0.7731564307
2101	0.7731504434
2102	0.773141752
2103	0.7731358446
2104	0.7731300476
2105	0.773116203
2106	0.7731088043
2107	0.773099604
2108	0.773092993
2109	0.7730810596
2110	0.7730729845
2111	0.7730621628
2112	0.773062029
2113	0.7730550659
2114	0.7730449787
2115	0.7730391693
2116	0.773032519
2117	0.7730267322
2118	0.7730236344
2119	0.7730173179
2120	0.7730172987
2121	0.7730076946
2122	0.7729962017
2123	0.7729900432
2124	0.7729846575
2125	0.7729806373
2126	0.7729787123
2127	0.7729668965
2128	0.7729584173
2129	0.7729463024
2130	0.7729397075
2131	0.772935245
2132	0.7729328281
2133	0.772927637
2134	0.7729237716
2135	0.7729173454
2136	0.7729111987
2137	0.7729080383
2138	0.7729002287
2139	0.7728962223
2140	0.7728908654
2141	0.7728877882
2142	0.7728784447
2143	0.7728673578
2144	0.7728622672
2145	0.7728556133
2146	0.7728450167
2147	0.7728415182
2148	0.7728284094
2149	0.7728283906
2150	0.7728263946
2151	0.772822099
2152	0.772813128
2153	0.772807665
2154	0.7728075329
2155	0.7728041162
2156	0.7727916768
2157	0.7727844558
2158	0.7727812859
2159	0.7727776416
2160	0.7727707381
2161	0.772759842
2162	0.7727576649
2163	0.7727462449
2164	0.7727363179
2165	0.7727358668
2166	0.772732829
2167	0.7727293966
2168	0.7727293785
2169	0.7727192543
2170	0.7727054091
2171	0.7727009286
2172	0.7726881026
2173	0.7726857477
2174	0.7726808013
2175	0.772675537
2176	0.7726716576
2177	0.7726689752
2178	0.7726601612
2179	0.7726577017
2180	0.7726482845
2181	0.7726438968
2182	0.7726429174
2183	0.7726366259
2184	0.7726317711
2185	0.7726268177
2186	0.7726212757
2187	0.7726153299
2188	0.7726066101
2189	0.7725983951
2190	0.7725947433
2191	0.7725868412
2192	0.7725767977
2193	0.7725735676
2194	0.772569563
2195	0.7725654636
2196	0.7725605439
2197	0.7725482253
2198	0.7725383203
2199	0.7725325876
2200	0.7725280377
2201	0.7725232943
2202	0.7725190902
2203	0.7725130057
2204	0.7725095707
2205	0.7725054496
2206	0.7724955758
2207	0.7724939797
2208	0.772489206
2209	0.772480345
2210	0.7724803268
2211	0.772477753
2212	0.7724701434
2213	0.77246834
2214	0.7724639242
2215	0.7724496439
2216	0.7724477972
2217	0.7724412259
2218	0.772438267
2219	0.7724357869
2220	0.7724357689
2221	0.7724285263
2222	0.7724270622
2223	0.7724248751
2224	0.7724248572
2225	0.7724226451
2226	0.7724205005
2227	0.772414143
2228	0.7724056489
2229	0.7724056311
2230	0.7723948539
2231	0.7723920263
2232	0.7723876907
2233	0.7723834618
2234	0.7723710192
2235	0.7723710015
2236	0.7723556603
2237	0.7723472302
2238	0.7723396207
2239	0.7723353768
2240	0.7723322345
2241	0.7723280837
2242	0.7723142478
2243	0.7723087281
2244	0.7723039151
2245	0.772301885
2246	0.7722948239
2247	0.7722880474
2248	0.7722858584
2249	0.7722791745
2250	0.7722732708
2251	0.7722649532
2252	0.7722520121
2253	0.7722475875
2254	0.772236886
2255	0.7722368688
2256	0.772230843
2257	0.7722248883
2258	0.7722194221
2259	0.7722147427
2260	0.7722116883
2261	0.7722072811
2262	0.7722056711
2263	0.7721963083
2264	0.7721951449
2265	0.7721911759
2266	0.77218574
2267	0.772182435
2268	0.772182418
2269	0.7721812429
2270	0.7721711379
2271	0.7721605109
2272	0.7721529083
2273	0.7721423821
2274	0.7721330696
2275	0.7721231223
2276	0.7721201083
2277	0.772116961
2278	0.7721097999
2279	0.7721061273
2280	0.7721032776
2281	0.7720978613
2282	0.7720871774
2283	0.7720832374
2284	0.7720799634
2285	0.7720730446
2286	0.7720666005
2287	0.7720624777
2288	0.7720545398
2289	0.7720545223
2290	0.7720481443
2291	0.7720447696
2292	0.7720344579
2293	0.7720320852
2294	0.7720206146
2295	0.7720196083
2296	0.7720175749
2297	0.7720143678
2298	0.7720105998
2299	0.7719996184
2300	0.7719871044
2301	0.7719830619
2302	0.7719812367
2303	0.7719775409
2304	0.7719746344
2305	0.7719604341
2306	0.7719572574
2307	0.7719531736
2308	0.7719428471
2309	0.7719392507
2310	0.7719331879
2311	0.771927304
2312	0.7719195407
2313	0.7719129315
2314	0.771906937
2315	0.7719026726
2316	0.7718988474
2317	0.7718867824
2318	0.7718759664
2319	0.7718759492
2320	0.7718717357
2321	0.7718652379
2322	0.7718603549
2323	0.771847699
2324	0.7718282579
2325	0.7718236324
2326	0.7718160493
2327	0.7718160321
2328	0.7718119644
2329	0.7718062502
2330	0.7718002711
2331	0.771796291
2332	0.7717956566
2333	0.7717895323
2334	0.7717741594
2335	0.7717660943
2336	0.7717581594
2337	0.7717477341
2338	0.7717380658
2339	0.7717347226
2340	0.7717298932
2341	0.7717246828
2342	0.7717213833
2343	0.7717167124
2344	0.7717108648
2345	0.7717033401
2346	0.7716931021
2347	0.7716885803
2348	0.7716768091
2349	0.7716721459
2350	0.7716698001
2351	0.7716661149
2352	0.7716635372
2353	0.7716596305
2354	0.7716514133
2355	0.771648386
2356	0.7716442571
2357	0.7716351017
2358	0.771624908
2359	0.7716180089
2360	0.7716170864
2361	0.7716104996
2362	0.7716077243
2363	0.7716033017
2364	0.7715992471
2365	0.771592895
2366	0.7715912232
2367	0.7715843741
2368	0.7715769428
2369	0.7715727868
2370	0.771570463
2371	0.7715670372
2372	0.7715546763
2373	0.7715476622
2374	0.7715443386
2375	0.7715308673
2376	0.7715228985
2377	0.7715181754
2378	0.7715157618
2379	0.7715140533
2380	0.7715011012
2381	0.7714970245
2382	0.7714910551
2383	0.7714742114
2384	0.7714741943
2385	0.7714669428
2386	0.7714640709
2387	0.7714596535
2388	0.7714554344
2389	0.7714493829
2390	0.771445754
2391	0.7714328015
2392	0.7714282518
2393	0.7714195135
2394	0.7714156163
2395	0.7714088205
2396	0.7713991239
2397	0.7713977805
2398	0.7713929269
2399	0.7713882818
2400	0.7713832946
2401	0.7713786129
2402	0.7713686215
2403	0.7713661216
2404	0.7713566072
2405	0.7713552063
2406	0.7713453188
2407	0.7713405605
2408	0.7713315888
2409	0.7713178445
2410	0.7713130935
2411	0.7713060215
2412	0.7713040059
2413	0.7713017785
2414	0.7712970758
2415	0.7712933375
2416	0.7712840207
2417	0.7712824327
2418	0.7712796463
2419	0.7712747134
2420	0.7712731801
2421	0.7712656194
2422	0.7712616422
2423	0.7712478909
2424	0.7712441759
2425	0.7712395983
2426	0.771235394
2427	0.7712290366
2428	0.7712204452
2429	0.7712155135
2430	0.7712124095
2431	0.771212309
2432	0.7712063317
2433	0.7711969335
2434	0.7711929795
2435	0.7711890997
2436	0.7711869975
2437	0.7711794586
2438	0.7711744686
2439	0.7711682026
2440	0.7711597692
2441	0.7711464099
2442	0.7711360659
2443	0.7711330316
2444	0.7711260418
2445	0.771126026
2446	0.7711248463
2447	0.7711239324
2448	0.77111999
2449	0.7711175325
2450	0.7711132389
2451	0.7711112317
2452	0.7711101349
2453	0.7711042557
2454	0.7710996076
2455	0.7710836635
2456	0.771078732
2457	0.7710766912
2458	0.7710728653
2459	0.7710705762
2460	0.7710695408
2461	0.7710598684
2462	0.7710541787
2463	0.7710500626
2464	0.7710453415
2465	0.7710380805
2466	0.7710364971
2467	0.7710350479
2468	0.7710325543
2469	0.7710313906
2470	0.7710269769
2471	0.7710151705
2472	0.7710098118
2473	0.7710028634
2474	0.7709998073
2475	0.7709871961
2476	0.7709846918
2477	0.7709757236
2478	0.770966544
2479	0.7709641413
2480	0.7709554068
2481	0.7709477587
2482	0.7709453979
2483	0.7709308913
2484	0.7709304081
2485	0.7709293073
2486	0.7709260686
2487	0.7709241749
2488	0.7709198953
2489	0.770908828
2490	0.7709005773
2491	0.7708985351
2492	0.7708914338
2493	0.7708864617
2494	0.7708839404
2495	0.770880061
2496	0.7708733774
2497	0.7708669544
2498	0.7708633122
2499	0.7708521157
2500	0.7708518564
2501	0.7708444503
2502	0.770842637
2503	0.7708360966
2504	0.7708314956
2505	0.7708247002
2506	0.7708218528
2507	0.7708124873
2508	0.7708103768
2509	0.7708006246
2510	0.7707951151
2511	0.7707906744
2512	0.7707868845
2513	0.7707762062
2514	0.7707610447
2515	0.7707505031
2516	0.7707441356
2517	0.7707409481
2518	0.7707323934
2519	0.7707273053
2520	0.770721804
2521	0.7707169575
2522	0.7707093838
2523	0.7707051157
2524	0.7707037039
2525	0.7706977287
2526	0.7706909848
2527	0.7706874023
2528	0.7706798536
2529	0.7706740734
2530	0.770667188
2531	0.7706630977
2532	0.7706615787
2533	0.7706567309
2534	0.7706558672
2535	0.7706519042
2536	0.7706503999
2537	0.7706499212
2538	0.7706459861
2539	0.7706386882
2540	0.770632535
2541	0.7706241087
2542	0.7706142565
2543	0.7706058958
2544	0.7706023578
2545	0.7706008599
2546	0.7705977811
2547	0.7705918065
2548	0.7705865192
2549	0.7705826022
2550	0.770574956
2551	0.7705591953
2552	0.7705495637
2553	0.7705472397
2554	0.7705462649
2555	0.7705374735
2556	0.7705316371
2557	0.7705264357
2558	0.7705150033
2559	0.7705119185
2560	0.7705091165
2561	0.77050544
2562	0.7704925573
2563	0.7704896408
2564	0.7704883668
2565	0.7704795251
2566	0.7704790565
2567	0.7704782316
2568	0.7704724291
2569	0.770463382
2570	0.7704549438
2571	0.7704525138
2572	0.7704421365
2573	0.7704286788
2574	0.7704267965
2575	0.770420802
2576	0.7704192495
2577	0.7704157366
2578	0.7704130461
2579	0.7704037344
2580	0.7703991834
2581	0.7703965094
2582	0.7703879164
2583	0.7703864292
2584	0.7703764404
2585	0.770375983
2586	0.7703687315
2587	0.7703681912
2588	0.7703673234
2589	0.7703639826
2590	0.7703613247
2591	0.770359868
2592	0.7703508272
2593	0.7703504401
2594	0.7703449943
2595	0.7703440212
2596	0.7703385108
2597	0.7703364489
2598	0.7703333017
2599	0.7703306557
2600	0.7703275934
2601	0.77031886
2602	0.7703151289
2603	0.7703124694
2604	0.7703044996
2605	0.770299568
2606	0.770293017
2607	0.7702904413
2608	0.7702889902
2609	0.7702880918
2610	0.7702833905
2611	0.770278313
2612	0.7702745728
2613	0.7702744713
2614	0.7702702119
2615	0.7702636077
2616	0.7702622847
2617	0.7702540241
2618	0.7702498476
2619	0.770236079
2620	0.7702293162
2621	0.7702275412
2622	0.7702233181
2623	0.7702160871
2624	0.7702133205
2625	0.7702056924
2626	0.770201635
2627	0.7701958731
2628	0.7701869278
2629	0.7701849458
2630	0.7701823294
2631	0.7701778162
2632	0.7701753438
2633	0.7701738922
2634	0.7701721832
2635	0.7701708441
2636	0.7701676197
2637	0.7701608218
2638	0.7701561102
2639	0.7701546785
2640	0.7701464131
2641	0.7701409833
2642	0.7701375655
2643	0.7701270404
2644	0.7701248909
2645	0.7701191416
2646	0.7701169765
2647	0.7701079536
2648	0.7701064524
2649	0.7700970032
2650	0.770087296
2651	0.7700848213
2652	0.7700789322
2653	0.7700733278
2654	0.770071931
2655	0.7700664103
2656	0.7700660255
2657	0.7700652239
2658	0.770062389
2659	0.7700552856
2660	0.7700508792
2661	0.7700499185
2662	0.7700476278
2663	0.7700401902
2664	0.7700367605
2665	0.7700346515
2666	0.7700340871
2667	0.7700287321
2668	0.7700278327
2669	0.7700264618
2670	0.7700178247
2671	0.7700098002
2672	0.7700072788
2673	0.7700021782
2674	0.77000084
2675	0.7700004153
2676	0.7699852713
2677	0.7699755886
2678	0.7699733731
2679	0.7699644272
2680	0.7699630466
2681	0.769958853
2682	0.7699578151
2683	0.7699577241
2684	0.7699543435
2685	0.7699522137
2686	0.769945935
2687	0.7699439105
2688	0.769940378
2689	0.7699354817
2690	0.7699326531
2691	0.769926562
2692	0.7699254434
2693	0.7699191431
2694	0.7699143745
2695	0.7699130747
2696	0.7699097587
2697	0.7699084825
2698	0.7699060641
2699	0.7698963428
2700	0.7698923843
2701	0.7698908677
2702	0.7698868302
2703	0.7698815902
2704	0.7698780325
2705	0.7698757305
2706	0.7698730399
2707	0.769872402
2708	0.7698675141
2709	0.7698639627
2710	0.7698586421
2711	0.7698522372
2712	0.7698498768
2713	0.7698471986
2714	0.7698450179
2715	0.7698367677
2716	0.7698318419
2717	0.7698309717
2718	0.7698237135
2719	0.7698204041
2720	0.7698153151
2721	0.7698126146
2722	0.7698074631
2723	0.7698028591
2724	0.7697908844
2725	0.7697862305
2726	0.7697816479
2727	0.7697778682
2728	0.7697677786
2729	0.7697649705
2730	0.7697607994
2731	0.7697562354
2732	0.7697500068
2733	0.7697477646
2734	0.7697445926
2735	0.7697403096
2736	0.7697323739
2737	0.7697222488
2738	0.7697185443
2739	0.7697133278
2740	0.7697098501
2741	0.7697053658
2742	0.7696995647
2743	0.7696985848
2744	0.7696970156
2745	0.7696925448
2746	0.7696865018
2747	0.7696795639
2748	0.7696791569
2749	0.7696760963
2750	0.7696684706
2751	0.7696614264
2752	0.7696580573
2753	0.7696575185
2754	0.7696518974
2755	0.7696458694
2756	0.769638369
2757	0.7696373949
2758	0.769636712
2759	0.7696316998
2760	0.7696230976
2761	0.7696204145
2762	0.7696127925
2763	0.7696057029
2764	0.7695965974
2765	0.7695955851
2766	0.7695937551
2767	0.7695925072
2768	0.7695867069
2769	0.7695805537
2770	0.7695779651
2771	0.7695744758
2772	0.7695669159
2773	0.7695605369
2774	0.7695563002
2775	0.7695398428
2776	0.769533955
2777	0.7695306363
2778	0.7695213267
2779	0.7695179356
2780	0.7695069642
2781	0.7694992397
2782	0.7694902153
2783	0.7694857125
2784	0.7694844082
2785	0.7694780655
2786	0.7694719244
2787	0.7694631689
2788	0.7694559922
2789	0.7694545748
2790	0.7694531007
2791	0.7694519047
2792	0.7694514731
2793	0.7694482619
2794	0.769446679
2795	0.7694350679
2796	0.7694322247
2797	0.7694283601
2798	0.7694240652
2799	0.7694152831
2800	0.7694077055
2801	0.7694043567
2802	0.7694024391
2803	0.7694023062
2804	0.7693976171
2805	0.769391943
2806	0.7693892185
2807	0.769387074
2808	0.7693817216
2809	0.7693806088
2810	0.7693745481
2811	0.7693671688
2812	0.7693647007
2813	0.7693641756
2814	0.7693626951
2815	0.7693622823
2816	0.7693618754
2817	0.7693582237
2818	0.7693566007
2819	0.7693555298
2820	0.769348311
2821	0.7693427681
2822	0.7693355195
2823	0.7693338374
2824	0.7693283246
2825	0.7693260077
2826	0.7693216818
2827	0.7693151732
2828	0.7693104489
2829	0.7693049595
2830	0.7693013307
2831	0.7692927494
2832	0.7692788863
2833	0.7692769619
2834	0.7692707032
2835	0.7692688692
2836	0.7692637466
2837	0.7692591791
2838	0.7692564917
2839	0.7692548426
2840	0.7692472063
2841	0.769239205
2842	0.7692362701
2843	0.7692336859
2844	0.7692326114
2845	0.7692278483
2846	0.7692262639
2847	0.7692193857
2848	0.769207399
2849	0.769204368
2850	0.7692016971
2851	0.769199428
2852	0.769196865
2853	0.7691918824
2854	0.7691894647
2855	0.7691884273
2856	0.7691823595
2857	0.7691762592
2858	0.7691680252
2859	0.7691567725
2860	0.7691515721
2861	0.7691472267
2862	0.7691430633
2863	0.7691422563
2864	0.7691350922
2865	0.7691343051
2866	0.769133222
2867	0.7691306848
2868	0.7691297049
2869	0.7691236512
2870	0.7691226179
2871	0.7691194723
2872	0.7691190779
2873	0.7691116181
2874	0.7691059515
2875	0.7690904213
2876	0.7690868812
2877	0.7690804171
2878	0.7690745432
2879	0.7690685003
2880	0.7690654769
2881	0.7690628025
2882	0.7690617616
2883	0.7690576084
2884	0.7690548746
2885	0.7690508841
2886	0.769047811
2887	0.7690446323
2888	0.7690407064
2889	0.7690382113
2890	0.7690286724
2891	0.7690285904
2892	0.7690228783
2893	0.7690115388
2894	0.7690113231
2895	0.7690017077
2896	0.7689943217
2897	0.7689871544
2898	0.7689840611
2899	0.7689798068
2900	0.7689748832
2901	0.7689718107
2902	0.7689655849
2903	0.7689607121
2904	0.7689532918
2905	0.7689491126
2906	0.7689427817
2907	0.7689374536
2908	0.7689327329
2909	0.7689297563
2910	0.7689275023
2911	0.7689248691
2912	0.7689190035
2913	0.7689176875
2914	0.7689146626
2915	0.7689068749
2916	0.7688983624
2917	0.7688922676
2918	0.7688848345
2919	0.7688782989
2920	0.768876894
2921	0.7688730981
2922	0.7688711131
2923	0.768865615
2924	0.7688603747
2925	0.768851934
2926	0.7688432849
